date,0.txt,1.txt,2.txt,3.txt,4.txt,5.txt,6.txt,7.txt,8.txt,230410_Compiled_0.csv
17-04-2019,18.85,3.68,21.64,,8.19,14.34,,,,66.7
18-04-2019,21.87,,10.44,,10.45,18.26,,,,61.02
19-04-2019,13.54,6.63,24.04,2.86,12.06,23.98,11.6,17.51,,112.22
20-04-2019,23.42,3.73,16.33,5.7,10.15,24.4,,,,83.73
21-04-2019,19.32,9.36,18.68,10.53,13.04,17.23,,,,88.16
22-04-2019,19.89,3.73,14.74,,11.03,21.66,,,,71.05
23-04-2019,24,,18.98,,8.26,15.5,,,,66.74
24-04-2019,20.22,6.63,13.63,,12.12,20.43,11.92,17.89,,102.84
25-04-2019,12.9,6.22,14.7,,13.92,22.39,,,,70.13
26-04-2019,17.6,3.62,11.86,2.74,14.13,25.58,,,89.55,165.08
27-04-2019,10.66,,9.92,,8.83,13.65,,,,43.06
28-04-2019,19.6,,5.68,2.59,10.4,18.66,,,,56.93
29-04-2019,15.43,2.81,8.71,,9.88,14.62,,16.8,,68.25
30-04-2019,8.08,,5.33,,8.53,10.66,,17.44,,50.04
01-05-2019,14.06,2.63,19.42,,5.62,16.44,,,,58.17
02-05-2019,16.93,6.79,5.27,,5.68,10.12,,17.92,,62.71
03-05-2019,17.24,3.62,7.77,2.56,14.35,24.18,11.95,17.91,,99.58
04-05-2019,17.52,,13.72,1.88,10.69,19.11,,,,62.92
05-05-2019,21.03,7.89,17.53,,12.42,23.22,,12.84,,94.93
06-05-2019,14.39,,8.2,1.81,12.21,7.99,,,,44.6
07-05-2019,16.25,3.1,8.48,,5.3,7.38,,,,40.51
08-05-2019,17.98,3.42,10.76,,7.31,11.94,7.36,,,58.77
09-05-2019,18.14,3.36,12.4,3.69,9.9,18.34,7.29,,,73.12
10-05-2019,16.53,10.28,9.98,,9.8,8.44,,,,55.03
11-05-2019,17.09,,14.11,1.6,6.22,15.5,8.41,,,62.93
12-05-2019,23.09,3.35,13.1,3.89,17.02,12.69,,,,73.14
13-05-2019,16.37,,2.52,,7.3,18.86,,,,45.05
14-05-2019,14.23,3.34,12.2,2.22,4.38,10.66,,,,47.03
15-05-2019,17.49,3.33,,,3.61,12.55,,,,36.98
16-05-2019,12.84,13.45,10.29,4.71,10.07,13.98,,14.51,,79.85
17-05-2019,21.2,6.91,13.18,4.73,13.15,16.92,,17.84,,93.93
18-05-2019,18.25,3.63,10.29,2.56,8.15,19.73,11.84,,,74.45
19-05-2019,12.96,7.3,5.36,,11.92,28.27,,,,65.81
20-05-2019,13.08,3.64,9.59,,6.4,14.75,,,,47.46
21-05-2019,9.24,3.63,7.71,1.93,6.04,14,,,,42.55
22-05-2019,9.64,3.63,10.73,,5.06,16.46,,,,45.52
23-05-2019,10.78,,7.89,2.57,1.18,12.09,,13.03,,47.54
24-05-2019,10.69,3.42,11.06,,7.99,8.86,,,,42.02
25-05-2019,11.86,,13,2.56,6.52,16.09,,16.92,,66.95
26-05-2019,17.53,14.36,11.75,7.87,7.05,20.89,11.84,,,91.29
27-05-2019,17.36,3.71,7.7,4.25,8.95,13.21,,,,55.18
28-05-2019,10.98,2.89,7.88,2.61,12.03,14.59,,16.8,,67.78
29-05-2019,8.94,3.24,7.85,2.64,9.28,11.44,,,,43.39
30-05-2019,16.07,3.37,5.67,2.6,3.73,25.64,,,,57.08
31-05-2019,12.33,10.88,7.63,,11.92,14.99,11.78,,,69.53
01-06-2019,9.12,,5.25,,9.46,8.93,11.71,12.84,,57.31
02-06-2019,17.44,3.8,15.79,,3.79,12.32,,,,53.14
03-06-2019,12.92,13.49,11.29,7.89,9.49,20.92,20.34,,,96.34
04-06-2019,15.25,3.65,12.44,2.63,7.85,10.79,,,,52.61
05-06-2019,13.36,,13.04,5.29,7.37,15.53,8.19,16.81,,79.59
06-06-2019,18.51,,5.77,2.52,6.09,17.34,,,,50.23
07-06-2019,11.73,3.25,4.63,,9.96,9.35,,,,38.92
08-06-2019,11.68,,10.28,,2.25,15.03,,,,39.24
09-06-2019,12.89,5.13,15.17,2.64,8.16,18.24,,16.81,,79.04
10-06-2019,12.37,3.52,2.26,,4.78,9.72,,,,32.65
11-06-2019,6.08,3.54,10.45,,4.81,8.64,,,,33.52
12-06-2019,12.67,,9.6,1.74,7.19,14.85,,,,46.05
13-06-2019,12.35,7.28,7.2,2.35,7.73,8.51,9.5,17.23,,72.15
14-06-2019,12.86,2.52,8.01,,10.14,9.19,,,,42.72
15-06-2019,15.37,,7.27,,7.15,3.16,,,,32.95
16-06-2019,10.54,5.93,16.81,1.72,8.89,7.96,,,,51.85
17-06-2019,14.17,3.38,10.13,,4.64,5.07,,,,37.39
18-06-2019,10.8,3.62,10.14,,8.65,13.74,,,,46.95
19-06-2019,10.48,,11.04,,4.61,11.32,,15.52,,52.97
20-06-2019,7.67,3.66,4.43,,2.04,11.06,,,,28.86
21-06-2019,13.83,,1.93,2.36,4.76,10.85,,,,33.73
22-06-2019,11.03,3.7,4.33,2.49,13.75,12.87,,,,48.17
23-06-2019,14.41,3.63,7.51,1.87,8.02,11.3,10.83,,,57.57
24-06-2019,7.44,6.53,11.26,4.92,2.45,6.97,,,,39.57
25-06-2019,17.28,3.7,11.84,2.4,6.73,15.74,18.05,13.05,,88.79
26-06-2019,20.51,2.84,13.87,5.98,7.45,8.49,8.02,,,67.16
27-06-2019,12.14,5.55,12.45,1.7,5.15,8.48,,,,45.47
28-06-2019,18.02,5.5,6.03,2.5,7.88,18.81,,,,58.74
29-06-2019,14.7,,12.8,2.38,2.22,11.98,7.84,,,51.92
30-06-2019,18.62,2.76,7.75,2.52,10.8,18.36,,,,60.81
01-07-2019,9.72,2.94,16.22,5,10.86,14.34,10.64,,,69.72
02-07-2019,12.5,,14.6,,8.8,9.56,,11.93,,57.39
03-07-2019,10.6,3.27,5.19,3.67,4.43,10.35,,36.94,,74.45
04-07-2019,3.95,6.15,,,8.62,7.18,8.41,,,34.31
05-07-2019,3.49,,,2.1,1.96,6.99,,,,14.54
06-07-2019,18.65,,17.79,2.1,10.6,21.45,,,,70.59
07-07-2019,12.52,2.7,21.26,3.41,10.11,19.45,,30.62,,100.07
08-07-2019,16.76,2.9,12.58,,13.27,20.41,,,,65.92
09-07-2019,18.08,3.42,15.37,4.25,7.83,23.39,9.21,,,81.55
10-07-2019,14.22,,5.44,2.39,11.65,10.22,,,,43.92
11-07-2019,13.61,,10.05,2.51,14.16,16.61,9.49,,,66.43
12-07-2019,13.18,6.73,5.36,,11.17,16.43,,12.02,,64.89
13-07-2019,10.1,3.15,23.69,,6.85,17.89,,,,61.68
14-07-2019,15.93,,18.26,2.52,18.65,20.06,,15.22,,90.64
15-07-2019,17.14,,11.18,,13.96,17.58,10.57,,,70.43
16-07-2019,17.22,3.38,13.39,,12.92,23.6,,,,70.51
17-07-2019,19.34,8.86,9.68,,11.54,16.67,22.05,13.21,,101.35
18-07-2019,11.47,6.73,15.49,,14.21,19.71,,15.43,,83.04
19-07-2019,18,,14.56,3.95,10.34,19.92,,15.64,,82.41
20-07-2019,18.2,3.36,18.44,,6.64,14.12,,,,60.76
21-07-2019,17.55,,17.94,2.07,13.97,18.99,,,,70.52
22-07-2019,16.2,13.48,18.62,,12,18.99,,,,79.29
23-07-2019,15.3,,8.04,1.68,17.5,18.4,,,,60.92
24-07-2019,10.83,,10.31,,8.65,14.95,,,,44.74
25-07-2019,12.7,7.17,13.36,,11.9,9.75,11.96,,,66.84
26-07-2019,18.57,3.55,27.27,4.48,14.11,38.78,11.99,,,118.75
27-07-2019,23.48,10.11,25.52,1.74,24.1,19.57,,,,104.52
28-07-2019,12.2,3.58,20.05,1.52,7.1,8.41,,,,52.86
29-07-2019,12.6,7.12,10.46,,7.56,8.4,,,,46.14
30-07-2019,11.45,5.71,11.51,1.75,9.35,10.14,8.21,,,58.12
31-07-2019,18.56,10.07,7.52,4.49,17.48,34.71,30.38,,,123.21
01-08-2019,19.04,,6.78,,8.81,17.95,,,,52.58
02-08-2019,16.88,,13.68,3.87,7.73,11.69,,,,53.85
03-08-2019,17.86,2.86,4.92,,12.01,17.16,11.29,,,66.1
04-08-2019,12.1,2.81,2.52,,4.47,13.79,,,,35.69
05-08-2019,16.39,3.52,10.26,2.1,14.5,15.55,23.19,,,85.51
06-08-2019,10.74,,16.36,,5.51,9.44,,,,42.05
07-08-2019,13.94,3.25,5.57,,8.24,17.26,10.42,,,58.68
08-08-2019,11.7,3.46,13.41,3.71,8.42,13.75,,,,54.45
09-08-2019,13.31,3.49,27.12,2.06,11.26,14.52,10.52,,,82.28
10-08-2019,13.87,,12.04,,13.11,14.05,,,,53.07
11-08-2019,11.63,3.2,8.27,2.04,6.42,11.66,,,,43.22
12-08-2019,15.85,3.19,11.5,,13.29,16.24,,,,60.07
13-08-2019,12.67,,5.68,,8.65,10.72,,,,37.72
14-08-2019,10.91,6.34,2.52,,10.7,13.5,,,,43.97
15-08-2019,13.54,6.43,7.9,,6.59,11.34,,,,45.8
16-08-2019,11.8,,2.82,,10.65,13.12,,14.48,,52.87
17-08-2019,11.03,3.35,2.82,2.04,6.27,6.81,,,,32.32
18-08-2019,11.34,6.74,12.8,,11.52,16.42,22.15,14.8,,95.77
19-08-2019,19.28,3.46,9.38,,8.66,13.04,,,,53.82
20-08-2019,9.33,3.47,2.82,1.65,7.31,13.1,,,,37.68
21-08-2019,10.58,,8.17,1.6,9.36,11.28,,,,40.99
22-08-2019,9.64,6.04,8.38,5.12,8.22,10.48,11.1,,,58.98
23-08-2019,8.44,,4.64,,8.56,7.48,,,,29.12
24-08-2019,12.2,3.47,10.81,1.94,9.95,16.38,,,,54.75
25-08-2019,12.41,,7,,11,9.07,,,,39.48
26-08-2019,9.33,,2.77,,4.03,6.67,,,,22.8
27-08-2019,14.48,3.16,13.65,1.94,7.04,17.37,,,,57.64
28-08-2019,8.48,,10.94,,7.73,11.4,,,,38.55
29-08-2019,10.08,3.3,13.06,,9.18,11.16,,,,46.78
30-08-2019,10.01,7.25,18.37,,5.33,8.54,,,,49.5
31-08-2019,14.72,9.5,16.89,9.56,9.16,25.89,19.94,41.52,,147.18
01-09-2019,15.85,6.14,11.6,,11.37,47.89,,,,92.85
02-09-2019,15.7,6.63,13.32,5.89,10.5,11.43,10.96,,,74.43
03-09-2019,11.14,,16.98,1.94,6.79,11.26,,,,48.11
04-09-2019,9.52,6.97,2.66,3.94,11.34,7.99,,,,42.42
05-09-2019,8.67,3.51,5.19,,9.32,7.73,,,,34.42
06-09-2019,20.54,3.54,18.86,2.03,11.63,18.27,,,,74.87
07-09-2019,21.83,10.25,5.04,4.12,8.98,16.1,,15.7,,82.02
08-09-2019,16.2,,13.4,4.04,9.09,9.15,10.61,,,62.49
09-09-2019,12.22,6.28,16.25,,5.19,21.83,,12.74,,74.51
10-09-2019,12.86,7.19,13.21,2.15,9.8,12.66,9.56,,,67.43
11-09-2019,8.16,,16.2,2.1,8.63,11,,,,46.09
12-09-2019,9.54,7.18,14.48,2.14,10.05,12.04,,,,55.43
13-09-2019,7.64,7.21,17.64,2.13,14.32,13.87,18.85,,,81.66
14-09-2019,15.68,,11.6,2.16,9.46,12.47,11.31,15.86,79.32,157.86
15-09-2019,13.03,3.06,8.31,2.2,3.13,13.24,,,,42.97
16-09-2019,10.1,,7.22,,14.37,18.94,7.96,,,58.59
17-09-2019,8.64,3.33,8.5,4.14,10.77,13.2,,,,48.58
18-09-2019,6.5,9.49,5.69,,8.51,14.18,,,,44.37
19-09-2019,8.31,,14.48,2.24,7.11,7.66,10.51,15.53,,65.84
20-09-2019,12.22,,17.34,,10.23,10.45,,15.82,,66.06
21-09-2019,16.58,9.31,23.22,3.46,15.81,13.7,,,56.46,138.54
22-09-2019,6.73,,19.92,1.55,3.08,9.81,,15.81,,56.9
23-09-2019,6.84,2.8,10.66,,4.94,3.49,,,,28.73
24-09-2019,10.08,6.22,4.77,,7.54,14.42,,,,43.03
25-09-2019,11.19,,8.48,,5.79,8.04,,,,33.5
26-09-2019,7.3,,5.85,,7.34,5.81,,,,26.3
27-09-2019,13.42,3.42,10.82,1.54,6.27,11.65,,11.84,,58.96
28-09-2019,8.88,,,1.61,6.7,14.64,,,,31.83
29-09-2019,13.15,2.78,2.48,3.6,6.06,44.06,6.34,,,78.47
30-09-2019,9.92,,17.03,,2.81,16.2,,,,45.96
01-10-2019,8.59,5.23,11.37,,2.61,11.62,,,,39.42
02-10-2019,10.96,8.86,5.08,1.5,5.77,9.96,,,,42.13
03-10-2019,6.07,,25.55,5.21,7.28,14.39,,,,58.5
04-10-2019,8.94,6.58,10.53,,6.75,13.82,,12.99,,59.61
05-10-2019,10.74,3.26,5.83,,7.98,13.03,10.04,,,50.88
06-10-2019,7.74,,14.97,,7.16,9.05,10.04,,,48.96
07-10-2019,10.37,3.25,14.18,1.85,2.83,9.19,,,,41.67
08-10-2019,7.2,3.25,11.03,,7.53,7.8,8.23,,,45.04
09-10-2019,6.36,9.8,8.93,5.72,9.59,10.49,9.91,15.82,,76.62
10-10-2019,6.38,6.55,7.34,1.98,2.84,9.34,,,,34.43
11-10-2019,6.1,5.97,11.06,3.42,7.55,13.6,7.76,,45.37,100.83
12-10-2019,13.75,,8.67,1.77,11.51,10.47,,,,46.17
13-10-2019,11.9,3.24,14.51,1.97,8.29,13.7,9.86,14.65,,78.12
14-10-2019,9.54,5.95,8.9,,2.55,5.85,,,,32.79
15-10-2019,4.66,,2.79,1.44,2.48,3.59,,,,14.96
16-10-2019,7.87,,5.84,,10.12,7.98,,,,31.81
17-10-2019,9.64,,5.34,,10.1,13.78,,,,38.86
18-10-2019,7.12,3.23,10.76,,2.71,10.31,,,,34.13
19-10-2019,6.24,,2.9,2.89,5.02,11.72,,13.81,63.94,106.52
20-10-2019,13.68,3.22,5.83,,7.16,10.27,,,,40.16
21-10-2019,9.02,9.08,14.06,,4.86,4.13,,,,41.15
22-10-2019,8.53,,5,,0.44,4.13,,,,18.1
23-10-2019,12.06,,7.83,1.77,5.44,4.7,9.76,,,41.56
24-10-2019,8.18,,,,3.76,5.86,,11.52,,29.32
25-10-2019,9.33,2.99,7.16,,7.88,5.65,,,,33.01
26-10-2019,10.43,,11.22,3.97,6.01,10.45,,,,42.08
27-10-2019,11.89,,8.42,,9.87,5.87,9.85,,78.55,124.45
28-10-2019,12.02,,8.29,,7.24,10.7,,,,38.25
29-10-2019,13.01,2.97,10.63,2,5.64,5.98,,,,40.23
30-10-2019,12.5,6.54,14.6,4,9.08,16.09,19.76,27.54,,110.11
31-10-2019,12.54,3.28,27.3,4.12,11.47,25.5,,,,84.21
01-11-2019,14.64,6.53,8.5,1.28,10.72,9.9,9.69,14.81,,76.07
02-11-2019,10.18,,13.81,2.5,6.44,12.07,,,,45
03-11-2019,22.19,8.72,14.41,5.1,6.92,16.93,17,14.69,,105.96
04-11-2019,10.77,,6.05,,5.44,14.08,,15,,51.34
05-11-2019,9.44,3.2,8.14,2.25,7.75,12.22,19.94,,,62.94
06-11-2019,15.03,3.21,12.27,,9.43,11.62,8,,,59.56
07-11-2019,14.26,,5.83,,16.07,11.07,,,,47.23
08-11-2019,13.92,3.21,25.59,2.93,9.42,21.38,28.61,,,105.06
09-11-2019,12.79,,8.13,,5.34,10.38,10.21,,,46.85
10-11-2019,15.2,9.02,8.66,1.46,13.54,16.72,20.82,,,85.42
11-11-2019,11.3,,11.76,,4.94,11.95,,,,39.95
12-11-2019,10.08,,8.57,,8.44,11.83,,,,38.92
13-11-2019,15.18,12.08,15.26,2.93,4.26,12.02,,11.66,,73.39
14-11-2019,11.42,,18.2,2.99,6,13.19,,,,51.8
15-11-2019,10.84,,13.43,,13.67,12.71,,,,50.65
16-11-2019,18.34,,21.91,2.16,13.99,15.23,11.24,,,82.87
17-11-2019,14.1,,9.14,,8.68,13.31,11.04,,,56.27
18-11-2019,17.19,5.06,27.53,1.28,7.79,20.08,,,,78.93
19-11-2019,11.66,2.78,15.55,1.91,14.09,12.56,,11.79,75.69,146.03
20-11-2019,10.22,2.87,14.37,,9.44,8.83,,,,45.73
21-11-2019,10.2,2.8,15.7,1.2,10.45,12.96,10.93,,,64.24
22-11-2019,8.49,5.68,12.22,3.62,10.3,12.35,,,,52.66
23-11-2019,17.05,8.84,27.13,7.33,14.65,21.69,11.29,,,107.98
24-11-2019,11.54,2.99,14.51,,10.71,18.24,11.35,15.25,,84.59
25-11-2019,14.35,5.9,27.5,3.38,10.49,11.63,23.07,,78.96,175.28
26-11-2019,26.08,,18.84,,3.41,16.81,,10.81,,75.95
27-11-2019,39.9,,5.5,1.97,3.68,19.66,,,,70.71
28-11-2019,30.12,,9.06,1.17,17.93,21.48,11.29,,,91.05
29-11-2019,10.02,5.64,23.1,2.9,14.19,15.62,11.67,,,83.14
30-11-2019,12.26,2.64,8.86,,21.28,20.5,,,,65.54
01-12-2019,14.36,,9.5,,5.38,14.38,,,79.21,122.83
02-12-2019,13.1,9.07,3.11,4.41,15.65,17.41,,,,62.75
03-12-2019,8.84,,18.91,,8.07,11.6,,,,47.42
04-12-2019,7.68,2.9,11.94,1.79,6.06,10.2,,12.61,,53.18
05-12-2019,11.11,,5.31,,22.19,14.18,10.53,,,63.32
06-12-2019,11.24,,19.89,2.72,9.74,13.18,,,,56.77
07-12-2019,11.15,5.06,14.84,,2.46,11.19,19.6,,,64.3
08-12-2019,9.39,5.14,11.65,1.13,5.66,13.85,8.36,,,55.18
09-12-2019,11.29,2.49,8.62,,5.91,12.04,11.67,,,52.02
10-12-2019,13.36,2.6,29.64,3.63,5.44,13.38,8.14,,,76.19
11-12-2019,10.69,,13.76,,9.18,9.08,11.78,13.91,,68.4
12-12-2019,11.74,2.7,6.42,2.67,7.03,17.91,,,,48.47
13-12-2019,14.36,2.74,15.86,1.84,9.2,14.59,40.53,15.14,,114.26
14-12-2019,13.51,2.75,13.94,4.4,11.32,17.42,,,,63.34
15-12-2019,15.04,8.8,5.83,1.94,9.99,10.62,,,,52.22
16-12-2019,12.98,3.01,11.77,,5.84,16.49,,,,50.09
17-12-2019,11.77,5.03,5.4,,7.22,18.1,,,,47.52
18-12-2019,12.35,3.12,12.17,,2.7,13.14,,,,43.48
19-12-2019,13.02,,16.43,1.59,15.41,14.61,8.15,,,69.21
20-12-2019,18.6,5.13,13.82,,9.04,19.95,,,,66.54
21-12-2019,21.28,2.75,22.78,1.1,10.75,25.04,,,,83.7
22-12-2019,19.46,2.78,2.94,1.76,13.96,20.74,,,,61.64
23-12-2019,16.1,,8.26,,10.53,16.36,,,,51.25
24-12-2019,15.62,2.49,7.22,1.15,14.88,12.98,,,,54.34
25-12-2019,10.23,2.57,28.54,1.69,11.59,11.01,,,,65.63
26-12-2019,12.58,2.51,11.59,,7.01,16.72,,,,50.41
27-12-2019,13.8,4.85,22.41,,7.34,18.22,,25.14,,91.76
28-12-2019,11.36,5.29,23.01,3.66,9.89,12.24,,10.09,,75.54
29-12-2019,19.07,2.74,25.12,,18,22.72,,15.05,,102.7
30-12-2019,17.57,4.69,17.05,,13.83,22.11,,,,75.25
31-12-2019,10.76,7.98,21.74,,12.09,17.8,,,,70.37
01-01-2020,10,,8.86,,12.9,16.78,,,,48.54
02-01-2020,15.48,7.94,14.97,6.96,6.62,16.97,8.05,,,76.99
03-01-2020,13.98,5.48,8.56,,10.18,15.02,,,,53.22
04-01-2020,12.24,2.78,9.02,,9.67,9.15,,,,42.86
05-01-2020,13.12,4.96,13.96,5.39,7.69,15.98,8.35,,,69.45
06-01-2020,13.85,5.63,8.2,,5.6,12.8,,,,46.08
07-01-2020,29.82,2.8,25.43,3.44,17.94,23.59,8.36,14.94,,126.32
08-01-2020,33.75,2.8,33.41,1.84,6.03,25.1,,,,102.93
09-01-2020,18.94,5.12,6.99,1.75,16.39,21.34,,,,70.53
10-01-2020,11.17,5.15,5.95,3.6,5.75,9.26,10.05,,,50.93
11-01-2020,29.22,4.5,5.16,1.44,9.32,13.09,7.95,,,70.68
12-01-2020,9.9,8.03,16.06,1.25,7.44,11.65,10.15,10.72,,75.2
13-01-2020,13.49,2.9,5.81,3.41,7.4,12.77,,,,45.78
14-01-2020,9.47,,14.84,,2.57,8.91,,,,35.79
15-01-2020,11.17,2.27,16.55,1.12,10.83,15.22,,15.13,,72.29
16-01-2020,8.15,,2.52,1.08,1.35,9.79,,,,22.89
17-01-2020,11.24,,7.97,0.95,10.91,10.62,,,,41.69
18-01-2020,16.5,3.14,7.34,,3.79,15.2,,,,45.97
19-01-2020,16.93,3.15,14.38,,12.71,13.36,10.73,,,71.26
20-01-2020,11.19,2.52,2.71,3.21,5.58,15.31,11.52,15.62,69.72,137.38
21-01-2020,10.47,3.16,10.68,1.69,6.04,17.87,,,,49.91
22-01-2020,11.89,,5.98,,7.49,10.82,,,,36.18
23-01-2020,10.26,5.49,13.68,1.61,13.07,11.9,11.81,24.41,72.53,164.76
24-01-2020,7.97,,20.18,0.97,8.84,13.99,,,,51.95
25-01-2020,12.1,,17.77,,8.09,13.23,8.42,,,59.61
26-01-2020,15.38,5.76,12.4,,11.65,15.98,10.58,,,71.75
27-01-2020,12.05,2.27,8.45,2.39,3.44,10.46,,,,39.06
28-01-2020,11.52,,18.76,3.31,8.94,14.5,,,,57.03
29-01-2020,5.56,,11.47,1.58,3.7,17.24,,,,39.55
30-01-2020,12.82,,,,9.26,10.99,,,,33.07
31-01-2020,7.56,,5.68,,11.92,14.69,,,,39.85
01-02-2020,12.9,2.68,23.49,1.7,12.98,18.33,10.68,,,82.76
02-02-2020,18.61,2.85,13.72,,9.46,18.59,,,,63.23
03-02-2020,11.35,,14.66,,3.65,12.64,,,,42.3
04-02-2020,9,,14.9,,8.36,9.68,,,,41.94
05-02-2020,3.68,2.75,5.67,,4.07,14.38,,,,30.55
06-02-2020,7.36,2.72,14.26,,9.98,10.1,23.62,,,68.04
07-02-2020,10.26,5.65,5.3,1.51,10.07,15.25,,,,48.04
08-02-2020,8.16,,5.73,,8.85,13,,,,35.74
09-02-2020,9.71,2.56,11.56,3.37,7.46,9.47,,,,44.13
10-02-2020,7.77,2.65,8.16,1.68,2.89,9.38,,,,32.53
11-02-2020,12.72,,9,,6.48,8.2,,,,36.4
12-02-2020,11.59,8.59,15.43,1.71,9.57,16.36,12.03,14.72,77.91,167.91
13-02-2020,15.5,4.66,16.45,,6.12,11.88,,,,54.61
14-02-2020,8.69,2.68,8.03,4.65,7.81,10.08,,,,41.94
15-02-2020,18.66,,15.34,,7.87,20.88,,,,62.75
16-02-2020,10.47,11.52,,,5.96,13.23,,,,41.18
17-02-2020,9.07,5.34,,,2.4,9.77,11.47,14.98,,53.03
18-02-2020,14.1,3.11,8.86,,14.04,11.76,,,,51.87
19-02-2020,12.1,,8.34,,12.19,16.9,,,,49.53
20-02-2020,8.77,5.28,2.53,1.79,5.78,6.96,,,,31.11
21-02-2020,9.06,2.26,5.76,,10.74,10.47,,,,38.29
22-02-2020,10.12,5.24,8.24,,9.67,22.81,,,,56.08
23-02-2020,10.03,2.72,7.76,,8.66,15.65,,,,44.82
24-02-2020,5.96,5.56,10.98,1.79,6.12,16.82,,,,47.23
25-02-2020,5.78,3.07,2.36,,3.34,12.02,11.6,,,38.17
26-02-2020,9.22,5.37,14.84,,6.44,10.93,11.99,15.14,,73.93
27-02-2020,9.6,8.3,14.73,,11.5,14.32,,,,58.45
28-02-2020,10.34,12.24,21.98,1.7,10.5,10.93,,,,67.69
29-02-2020,9.62,3.12,15.5,1.75,6.71,14.5,12.03,,,63.23
01-03-2020,9.74,,7.95,1.24,6.4,9.72,11.42,,,46.47
02-03-2020,10.96,2.72,6.37,1.78,8.21,16.73,,,,46.77
03-03-2020,6.97,2.91,13.84,1.84,6.36,6.9,,,,38.82
04-03-2020,9.71,3.05,16.03,,5.15,10.15,,,,44.09
05-03-2020,6.41,,8.91,1.85,7.28,10.92,,,,35.37
06-03-2020,12.12,,10.74,,11.39,17.44,,,,51.69
07-03-2020,13.65,2.82,8.55,1.7,17.3,13.77,,,,57.79
08-03-2020,13.28,,5.23,,10.54,16.75,,,,45.8
09-03-2020,10.78,2.9,23,1.84,2.03,12.43,,,,52.98
10-03-2020,9.99,,5.7,,9.96,15.68,,,,41.33
11-03-2020,7.06,5.14,8.52,,5.38,11.44,,,,37.54
12-03-2020,13.6,2.87,4.7,1.76,6.2,13.62,,,,42.75
13-03-2020,11.8,,13.54,3.71,14.63,17.73,,,,61.41
14-03-2020,14.95,,14.58,,6.54,17.79,,,,53.86
15-03-2020,10.86,2.86,6.06,,11.56,16.32,,,,47.66
16-03-2020,9.77,2.87,11.6,,7.73,16.73,,,,48.7
17-03-2020,14.35,2.25,10.57,,14.6,12.49,,,,54.26
18-03-2020,9.54,,9.02,,6.78,18.99,,,,44.33
19-03-2020,8.14,2.88,7.17,1.46,4.76,9.48,,,,33.89
20-03-2020,7.89,7.55,6.82,,8.76,16.99,9.67,,,57.68
21-03-2020,13.03,2.84,8.95,1.48,10.78,9.86,,,,46.94
22-03-2020,12.19,2.86,11.96,4,5.85,15.88,10.9,,,63.64
23-03-2020,10.25,5.66,5.05,,7.98,8.96,,,,37.9
24-03-2020,7.41,,2.07,,8.12,12.42,,15.04,,45.06
25-03-2020,13.04,8.61,6.82,1.3,12.3,15.36,10.46,15.35,,83.24
26-03-2020,13.26,2.84,2.24,,5.32,16.66,,,,40.32
27-03-2020,15.16,2.84,4.63,1.52,12.77,20.76,,,,57.68
28-03-2020,9.09,2.95,14.15,,12.53,12.71,,,,51.43
29-03-2020,9.28,,15.04,,8.54,13.94,,,,46.8
30-03-2020,9.89,2.67,5.11,,10.18,12.01,,,,39.86
31-03-2020,15.9,8.05,10.14,1.24,11.18,12.72,,,,59.23
01-04-2020,10.46,3.4,16.92,0.92,9.99,16.46,,,,58.15
02-04-2020,13.2,2.35,10.52,1.43,11.1,17.44,11.6,,,67.64
03-04-2020,14.43,2.6,7.26,4.15,10.32,18.11,,,,56.87
04-04-2020,9.34,4.68,13.05,,12.32,14.28,,,,53.67
05-04-2020,17.25,14.42,12.11,3.01,18.51,12.92,20.74,,,98.96
06-04-2020,11.57,,5.42,,10.43,14.92,9.07,,,51.41
07-04-2020,13.47,11.91,13.4,2.86,17.56,15.93,,,,75.13
08-04-2020,12.74,5.93,13.79,,9.13,11.01,,,,52.6
09-04-2020,12.35,5.81,31.28,3.36,12.77,19.98,,,,85.55
10-04-2020,11.85,2.9,14.99,1.84,9.73,13.68,,,,54.99
11-04-2020,12.38,,15.05,,8.6,14.64,,,,50.67
12-04-2020,18.32,2.64,8.17,,13.96,14.44,,,,57.53
13-04-2020,11.62,,8.22,1.83,11.59,18.49,,25.46,,77.21
14-04-2020,18.22,3.01,19.54,,6.04,15.69,12.03,14.79,,89.32
15-04-2020,13.65,10.21,17.7,4.46,10.41,14.78,,15.52,,86.73
16-04-2020,10.65,,5.74,,5.96,9.6,,,,31.95
17-04-2020,10.81,2.78,7.6,1.46,8.74,11.75,,,,43.14
18-04-2020,10.27,3.01,7.52,,10.35,10.31,,,,41.46
19-04-2020,14.23,,18.41,1.28,10.3,12.01,,,,56.23
20-04-2020,14.22,2.38,7.67,,10.28,15.54,,,,50.09
21-04-2020,9.12,4.73,8.46,5.32,13.13,16.4,11.9,,,69.06
22-04-2020,8.23,2.39,5.59,,6.46,9.83,,,,32.5
23-04-2020,13.77,2.41,13.22,4.87,5.85,13.38,11.53,14.63,,79.66
24-04-2020,13.35,,8.41,6.47,6.3,12.71,,,68.26,115.5
25-04-2020,10.78,4.82,6.46,1.15,4.94,13.57,,,,41.72
26-04-2020,8.25,2.06,5.04,1.5,9.21,7.84,,,,33.9
27-04-2020,16.84,4.79,13,1.73,6.21,8.5,,14.35,,65.42
