date,0.txt,1.txt,2.txt,3.txt,4.txt,5.txt,6.txt,7.txt,8.txt,562430_Compiled_0.csv
14-03-2021,11.87,0.78,0.03,0.03,0.15,116.03,,,,128.89
15-03-2021,,0.15,0.15,0.18,0.3,,,,,0.78
16-03-2021,3.62,0.06,,,0.09,0.06,,,,3.83
17-03-2021,71.4,,0.06,0.03,,0.09,,,,71.58
18-03-2021,8.02,3.03,3.06,3.03,,4.72,,,,21.86
19-03-2021,0.36,0.75,0.03,0.72,0.12,0.09,,,,2.07
20-03-2021,0.18,0.09,0.03,0.09,,,,,,0.39
21-03-2021,0.18,0.15,0.12,0.15,,0.06,,,,0.66
22-03-2021,0.03,0.03,,0.21,,,,,,0.27
23-03-2021,0.03,0.03,0.03,0.06,0.03,7.03,,,,7.21
24-03-2021,0.15,,,0.03,,0.03,,,,0.21
25-03-2021,0.12,0.03,,0.09,0.03,,,,,0.27
26-03-2021,3.36,,,0.6,0.03,,,,,3.99
28-03-2021,1.62,0.06,0.09,0.06,0.03,13.26,,,,15.12
29-03-2021,334.09,0.03,0.42,10.35,17.22,0.05,,,,362.16
30-03-2021,0.09,0.06,0.78,,,,,,,0.93
31-03-2021,0.06,,0.03,0.06,,,,,,0.15
01-04-2021,0.12,,0.04,,,,,,,0.16
02-04-2021,0.06,0.06,,0.03,,,,,,0.15
03-04-2021,18.42,0.24,0.06,0.97,,,,,,19.69
04-04-2021,0.09,,0.09,,,,,,,0.18
05-04-2021,0.03,0.09,0.09,0.06,0.03,,,,,0.3
06-04-2021,0.06,0.03,8.82,0.06,,0.03,,,,9
