date,dailyTotal_0,dailyTotal_1,dailyTotal_2,dailyTotal_3,dailyTotal_4,dailyTotal_5,dailyTotal_6,dailyTotal_7,dailyTotal_8,227300_Compiled_0.csv
2020-07-24,35.03,10.169999999999998,1.61,2.53,5.7799999999999985,4.9,15.239999999999998,13.61,4.98,93.85000000000001
2020-07-25,44.6,22.78,1.16,2.93,5.68,8.280000000000001,17.75,12.97,,116.15
2020-07-26,39.66,15.8,1.2799999999999998,2.78,4.33,5.670000000000001,14.159999999999998,22.22,32.82,138.72
2020-07-27,52.25000000000001,19.33,2.1500000000000004,2.92,7.19,7.21,14.160000000000002,8.44,10.59,124.24000000000001
2020-07-28,56.33,11.6,2.37,2.28,6.08,6.43,12.24,11.7,,109.03
2020-07-29,33.440000000000005,9.85,1.04,1.94,4.39,6.289999999999999,9.73,8.17,6.38,81.22999999999999
2020-07-30,29.320000000000004,12.53,2.1500000000000004,2.58,5.77,8.669999999999998,8.729999999999999,25.11,7.35,102.20999999999998
2020-07-31,37.02,11.52,1.1,1.5300000000000002,4.9,6.24,9.500000000000002,8.47,5.23,85.51000000000002
2020-08-01,32.32,10.09,1.27,3.51,5.22,4.92,2.2,3.42,9.36,72.31
2020-08-02,51.61000000000001,15.11,1.16,1.45,5.5200000000000005,4.76,8.19,5.0600000000000005,,92.86
2020-08-03,37.01,11.19,1.79,2.18,4.61,5.2,10.269999999999998,14.549999999999995,0.41,87.20999999999998
2020-08-04,54.39,9.75,0.98,1.7600000000000002,3.1700000000000004,5.44,5.43,10.04,,90.96
2020-08-05,24.38,9.19,1.96,1.85,3.85,3.31,14.22,13.390000000000002,11.8,83.95
2020-08-06,36.44000000000001,10.24,1.97,1.81,4.3900000000000015,6.51,6.1800000000000015,13.659999999999998,,81.20000000000002
2020-08-07,56.79,16.29,1.87,3.0,4.8,6.96,16.080000000000002,15.489999999999995,,121.28
2020-08-08,23.71,12.53,1.14,2.53,3.0,3.7,6.67,8.84,0.3,62.42
2020-08-09,33.7,11.9,1.7999999999999998,1.6,4.65,6.3900000000000015,11.37,11.04,10.739999999999998,93.19
2020-08-10,24.08,10.63,1.16,1.34,2.76,3.71,5.539999999999999,8.66,,57.879999999999995
2020-08-11,40.6,9.18,1.47,2.04,4.59,7.49,10.989999999999998,12.389999999999995,10.89,99.64
2020-08-12,23.32,11.05,1.21,1.31,5.36,4.28,10.01,5.670000000000001,5.46,67.67
2020-08-13,30.21,11.760000000000002,1.73,1.02,3.39,4.58,13.7,18.02,0.25,84.66
2020-08-14,50.38999999999999,11.5,1.53,2.15,4.869999999999999,6.98,11.13,21.2,11.89,121.64
2020-08-15,20.65,8.709999999999999,1.46,2.02,4.44,5.339999999999999,2.38,6.29,,51.28999999999999
2020-08-16,22.47,11.16,1.6999999999999995,1.5,3.3100000000000005,3.74,9.909999999999998,6.3500000000000005,,60.14
2020-08-17,16.34,8.74,0.8700000000000001,1.5500000000000005,4.22,6.25,7.700000000000001,2.95,,48.620000000000005
2020-08-18,22.800000000000004,15.53,1.7400000000000002,2.38,5.27,7.5299999999999985,6.72,11.579999999999998,4.25,77.8
2020-08-19,12.46,10.45,1.66,1.62,4.710000000000001,6.06,19.43,5.37,,61.760000000000005
2020-08-20,16.080000000000002,10.77,1.75,2.15,5.75,7.27,6.56,9.48,,59.81
2020-08-21,31.37,17.05,1.15,2.31,5.1800000000000015,4.26,8.5,11.48,9.13,90.43
2020-08-22,32.75,10.93,2.24,1.93,6.05,5.75,11.01,5.88,5.99,82.53
2020-08-23,20.01,12.570000000000002,1.39,1.65,6.72,4.03,12.32,5.61,0.19,64.49000000000001
2020-08-24,19.25,12.69,1.38,1.99,6.15,6.41,9.04,3.17,,60.08
2020-08-25,26.35,14.179999999999998,1.46,1.9,5.22,4.7,6.83,4.95,5.54,71.13000000000001
2020-08-26,15.83,11.53,1.4,2.2,4.77,7.91,8.81,7.35,5.28,65.08
2020-08-27,37.82,7.94,1.26,2.22,4.579999999999999,3.49,5.69,6.92,0.27,70.18999999999998
2020-08-28,28.57,10.8,1.57,2.11,4.6800000000000015,5.33,10.64,7.76,,71.46000000000001
2020-08-29,26.69,9.31,1.14,1.7900000000000005,4.63,4.13,7.64,16.919999999999998,11.79,84.03999999999999
2020-08-30,26.81,18.07,1.84,1.93,5.17,7.239999999999998,8.819999999999997,7.42,,77.29999999999998
2020-08-31,16.16,8.97,1.3199999999999998,1.2600000000000002,2.22,3.28,7.44,5.880000000000001,,46.53
2020-09-01,24.48,13.970000000000002,1.2,1.97,4.15,4.89,10.04,13.33,,74.03
2020-09-02,18.95,8.33,0.81,1.2,3.86,3.1800000000000006,2.54,2.11,,40.980000000000004
2020-09-03,16.42,10.11,1.31,1.25,3.47,3.72,8.09,9.12,,53.49
2020-09-04,14.2,11.29,1.42,1.21,4.0200000000000005,3.89,9.54,7.13,,52.699999999999996
2020-09-05,44.7,42.75,1.47,1.83,4.43,8.69,7.08,9.89,15.68,136.52
2020-09-06,29.78,15.59,1.18,2.4800000000000004,4.5,6.679999999999999,13.429999999999998,10.32,,83.96000000000001
2020-09-07,11.75,16.67,0.91,1.2799999999999998,2.43,5.3900000000000015,4.2,8.77,,51.400000000000006
2020-09-08,17.119999999999994,9.079999999999998,0.93,1.5099999999999998,3.59,11.730000000000002,7.6,5.53,0.89,57.98
2020-09-09,31.32,8.379999999999999,0.96,1.1,3.15,4.32,4.17,4.3500000000000005,,57.75000000000001
2020-09-10,28.55,11.2,1.37,1.77,2.51,5.52,9.14,12.05,0.75,72.86
2020-09-11,11.27,6.170000000000001,0.84,1.2799999999999998,2.39,5.0699999999999985,11.64,9.720000000000002,,48.38
2020-09-12,23.13,14.169999999999998,1.09,1.4700000000000002,4.8,6.0699999999999985,6.75,14.32,11.84,83.64
2020-09-13,20.26,46.45,1.48,2.19,4.8599999999999985,7.11,18.45,14.839999999999998,,115.64000000000001
2020-09-14,16.62,15.28,2.3200000000000003,1.8000000000000005,4.199999999999998,7.6800000000000015,13.36,20.28,0.23,81.77
2020-09-15,19.47,17.68,1.0,1.47,3.390000000000001,4.000000000000001,7.199999999999998,10.33,11.05,75.58999999999999
2020-09-16,20.41,10.63,0.8999999999999999,1.4500000000000002,3.28,3.93,5.950000000000001,10.32,6.33,63.2
2020-09-17,18.92,23.83,1.52,2.15,4.1,7.389999999999999,10.55,10.56,,79.02
2020-09-18,21.92,14.82,1.95,1.76,4.050000000000002,7.12,11.99,8.67,6.01,78.29
2020-09-19,17.450000000000006,143.55,1.34,1.74,4.41,5.8500000000000005,9.87,14.91,5.44,204.56000000000006
2020-09-20,20.57,30.39,1.35,2.31,5.34,7.800000000000002,7.08,7.68,5.7200000000000015,88.24000000000001
2020-09-21,13.39,11.42,1.16,2.41,4.09,3.29,6.5600000000000005,8.17,11.11,61.6
2020-09-22,13.55,11.98,1.2200000000000002,1.43,4.73,4.6400000000000015,9.44,7.81,5.3100000000000005,60.11
2020-09-23,13.86,17.970000000000006,1.4,1.88,3.98,3.23,2.01,6.33,0.11,50.77000000000001
2020-09-24,18.8,33.92,0.8400000000000001,1.7599999999999998,3.1700000000000004,3.76,4.630000000000001,5.04,0.79,72.71000000000001
2020-09-25,22.04,11.419999999999998,0.7499999999999999,1.4499999999999995,4.65,4.96,7.510000000000002,12.64,,65.42
2020-09-26,14.660000000000002,11.55,1.08,1.4999999999999998,3.75,3.73,8.31,9.01,,53.59
2020-09-27,19.75,12.86,1.72,1.87,6.75,4.29,5.32,18.76,12.96,84.28
2020-09-28,25.72,22.26,2.38,1.55,5.84,5.24,16.89,19.24,,99.12
2020-09-29,16.569999999999997,20.2,0.89,1.7399999999999998,3.84,3.95,4.16,5.72,,57.06999999999999
2020-09-30,31.67,14.7,0.8699999999999999,1.39,4.0,6.2,6.47,13.13,,78.43
2020-10-01,17.580000000000002,16.5,2.58,1.85,3.71,8.14,6.130000000000001,6.4,12.4,75.29
2020-10-02,16.819999999999997,19.77,1.84,1.86,5.46,4.87,13.3,16.86,17.62,98.4
2020-10-03,13.61,18.3,1.67,2.02,3.93,3.82,8.86,18.16,21.28,91.65
2020-10-04,29.89,25.090000000000003,1.43,1.8,3.44,4.73,6.210000000000001,11.81,,84.4
2020-10-05,18.91,13.02,1.6,2.29,6.0,5.0699999999999985,5.1400000000000015,14.720000000000002,,66.75
2020-10-06,17.479999999999997,20.830000000000005,1.96,2.71,6.43,7.62,9.079999999999998,17.4,6.35,89.86
2020-10-07,23.95,18.39,1.02,1.25,5.129999999999999,4.76,10.759999999999998,7.39,9.760000000000002,82.41000000000001
2020-10-08,18.96,13.72,1.21,2.0700000000000003,5.45,5.46,10.53,5.48,,62.879999999999995
2020-10-09,30.91,18.85,2.41,2.68,6.31,9.96,13.52,22.59,,107.23
2020-10-10,35.63999999999999,25.93,2.0,2.92,7.1400000000000015,7.72,18.85,20.21,,120.41
2020-10-11,28.38,23.28,2.01,2.3400000000000003,7.45,11.06,12.57,15.05,1.16,103.3
2020-10-12,17.64,20.15,2.14,2.64,6.69,7.76,12.4,16.240000000000002,12.11,97.77
2020-10-13,21.95,11.73,2.22,2.43,4.91,8.350000000000001,16.89,12.56,,81.04
2020-10-14,21.1,15.8,1.52,2.52,6.9,6.1099999999999985,8.579999999999998,14.5,,77.03
2020-10-15,18.19,13.9,1.18,1.43,4.46,5.0,10.35,6.92,,61.43000000000001
2020-10-16,23.07,11.52,2.1,1.99,5.48,5.08,7.2,5.000000000000001,,61.44000000000001
2020-10-17,25.4,27.43,2.18,2.39,7.34,6.200000000000001,11.54,18.13,5.42,106.03
2020-10-18,35.11,11.31,1.74,2.5900000000000003,7.010000000000002,7.4,13.56,18.39,6.25,103.36000000000001
2020-10-19,24.08,14.78,1.67,2.58,5.15,4.35,7.740000000000001,9.13,12.18,81.66
2020-10-20,19.61,13.8,1.0,1.68,4.79,5.209999999999999,4.28,6.3500000000000005,,56.72
2020-10-21,19.67,15.409999999999998,1.01,2.74,4.5,4.8500000000000005,12.250000000000002,10.53,6.57,77.53
2020-10-22,20.62,11.61,0.82,1.93,3.91,5.56,3.68,3.85,5.68,57.660000000000004
2020-10-23,19.44,9.86,1.96,3.03,5.69,5.13,3.59,9.96,,58.66
2020-10-24,30.92,13.830000000000002,1.2599999999999998,2.41,7.8599999999999985,6.51,9.3,3.850000000000001,,75.94
2020-10-25,26.12,17.5,1.5299999999999998,2.64,7.18,4.95,10.67,1.51,,72.10000000000001
2020-10-26,19.3,10.14,1.82,2.06,6.14,3.6,3.3200000000000007,5.5299999999999985,12.420000000000002,64.33
2020-10-27,18.8,13.27,1.7999999999999998,3.06,5.88,8.120000000000001,14.12,13.239999999999998,,78.28999999999999
2020-10-28,17.02,15.95,1.39,1.99,5.58,7.460000000000001,7.81,11.03,5.58,73.81
2020-10-29,27.15,14.670000000000002,1.9,2.71,7.290000000000001,8.48,12.61,16.51,,91.32
2020-10-30,29.27,19.77,2.44,3.2700000000000005,7.31,10.75,18.05,8.21,,99.07
2020-10-31,27.49,13.169999999999998,2.29,3.24,6.71,6.21,8.750000000000002,12.98,12.58,93.42
2020-11-01,28.62,23.91,1.8500000000000003,4.62,8.18,9.15,8.979999999999997,7.72,,93.03
2020-11-02,23.76,16.080000000000002,3.38,3.52,6.249999999999999,6.1400000000000015,8.06,10.0,5.369999999999999,82.56
2020-11-03,24.87,16.9,1.54,3.07,6.25,8.07,13.69,14.54,7.699999999999998,96.63
2020-11-04,125.99,10.44,1.2400000000000002,2.56,7.23,4.7799999999999985,10.44,19.1,5.71,187.49000000000004
2020-11-05,43.53999999999999,9.3,1.69,2.67,6.9700000000000015,6.34,8.09,5.68,6.49,90.76999999999998
2020-11-06,18.86,12.98,1.75,2.39,4.69,5.53,9.9,12.86,,68.96000000000001
2020-11-07,20.58,19.11,2.47,3.35,6.93,8.85,13.36,19.87,28.58,123.10000000000001
2020-11-08,24.17,16.38,1.2399999999999998,2.58,6.289999999999999,6.19,10.69,9.04,4.82,81.39999999999998
2020-11-09,29.77,16.58,2.27,2.7900000000000005,9.21,5.51,17.89,21.28,9.64,114.94
2020-11-10,19.9,15.33,1.3199999999999998,3.08,5.1000000000000005,5.66,7.3900000000000015,7.899999999999999,0.13,65.80999999999999
2020-11-11,26.93,12.1,2.0,3.19,5.869999999999999,6.459999999999999,8.25,12.71,25.58,103.08999999999999
2020-11-12,20.82,13.32,2.3600000000000003,3.14,5.66,7.9300000000000015,8.1,11.69,,73.02000000000001
2020-11-13,29.87,12.01,1.6,3.26,6.0,7.0299999999999985,12.18,8.52,20.74,101.21
2020-11-14,32.53999999999999,19.07,1.36,2.7299999999999995,5.22,7.7799999999999985,14.43,17.139999999999993,44.86,145.13
2020-11-15,38.34,23.47,3.01,3.74,6.5,11.03,13.82,24.03,37.83,161.76999999999998
2020-11-16,36.17,14.740000000000002,2.46,3.5700000000000003,6.859999999999999,9.89,18.44,9.19,8.43,109.75
2020-11-17,21.75,15.86,2.32,4.8100000000000005,7.31,6.500000000000001,8.94,12.96,8.32,88.77000000000001
2020-11-18,22.12,13.74,2.57,2.88,7.13,5.32,16.07,18.29,19.74,107.86
2020-11-19,16.599999999999998,11.1,1.72,3.41,4.7200000000000015,4.49,5.98,7.65,6.81,62.480000000000004
2020-11-20,19.71,14.170000000000002,1.5499999999999998,3.33,6.61,6.73,11.75,19.880000000000006,,83.73000000000002
2020-11-21,40.3,15.06,1.7600000000000002,2.51,5.289999999999999,7.31,14.07,14.88,13.83,115.00999999999999
2020-11-22,30.44,12.000000000000002,1.33,2.48,4.92,7.0200000000000005,7.7,5.98,6.09,77.96000000000001
2020-11-23,17.8,11.18,1.64,3.44,6.210000000000001,5.67,6.229999999999999,8.56,,60.730000000000004
2020-11-24,25.97,12.86,2.25,3.82,7.469999999999999,7.52,11.66,11.23,13.74,96.52
2020-11-25,21.87,10.93,2.21,3.95,6.78,7.85,15.77,14.39,,83.75
2020-11-26,42.96,21.11,3.08,4.78,9.7,10.260000000000002,13.43,14.44,24.0,143.76
2020-11-27,34.36,15.310000000000002,2.51,5.93,9.28,9.2,9.81,11.159999999999998,,97.56
2020-11-28,26.93,18.59,2.62,4.57,8.22,7.350000000000001,15.13,8.48,,91.88999999999999
2020-11-29,30.0,20.43,2.56,4.7200000000000015,7.92,6.789999999999999,17.599999999999994,9.99,22.72,122.72999999999999
2020-11-30,25.12,11.55,2.3200000000000003,4.21,7.21,7.44,13.83,21.06,17.17,109.91000000000001
2020-12-01,22.02,18.69,2.94,4.01,8.49,7.27,10.62,8.64,6.35,89.02999999999999
2020-12-02,37.67,14.68,2.17,3.08,8.34,7.57,11.14,17.74,6.3,108.69
2020-12-03,28.41,17.15,3.14,5.199999999999998,8.38,8.969999999999997,15.64,5.8100000000000005,,92.69999999999999
2020-12-04,34.78,19.32,2.82,5.51,7.040000000000001,8.14,18.24,9.09,,104.94
2020-12-05,27.73,14.56,2.43,4.33,9.159999999999998,7.5299999999999985,13.47,26.01,,105.22
2020-12-06,15.71,13.27,2.79,4.8,7.81,6.580000000000001,12.39,28.63,13.97,105.94999999999999
2020-12-07,29.16,10.87,2.5,4.9700000000000015,5.4300000000000015,7.08,6.23,17.650000000000006,,83.89000000000001
2020-12-08,21.94,12.93,2.39,5.79,5.97,6.13,15.32,18.83,0.94,90.24000000000001
2020-12-09,16.24,13.98,1.92,4.42,6.7799999999999985,6.09,9.42,13.54,,72.39
2020-12-10,25.24,10.19,1.86,4.35,5.2700000000000005,6.7700000000000005,13.010000000000002,5.6000000000000005,,72.29
2020-12-11,23.18,14.4,2.45,3.72,5.8199999999999985,7.53,12.27,18.79,7.81,95.97
2020-12-12,55.16,9.06,1.7600000000000002,3.8,5.6000000000000005,6.04,7.240000000000001,17.450000000000006,5.1800000000000015,111.29000000000002
2020-12-13,44.07,10.8,1.77,2.93,5.0,3.57,17.380000000000006,17.31,0.18,103.01000000000002
2020-12-14,20.11,12.37,1.96,4.69,7.06,6.24,7.8,6.2799999999999985,6.45,72.96
2020-12-15,53.02,13.69,2.54,4.880000000000001,8.52,8.38,9.69,12.63,,113.35000000000001
2020-12-16,46.41,9.89,1.7,4.64,6.56,7.16,11.78,12.22,20.9,121.25999999999999
2020-12-17,60.18000000000001,18.39,4.24,7.21,11.970000000000002,10.420000000000002,18.71,16.32,,147.44
2020-12-18,64.77,24.42,5.45,7.629999999999999,12.41,13.03,24.85,38.03,17.43,208.01999999999998
2020-12-19,66.13,22.24,12.42,8.0,16.75,11.95,25.120000000000005,22.76,1.33,186.70000000000002
2020-12-20,55.02,22.87,12.83,11.38,15.08,10.23,19.16,37.86,17.1,201.53
2020-12-21,50.16,33.22,9.44,8.85,16.34,15.409999999999998,19.63,22.22,,175.26999999999998
2020-12-22,45.51000000000001,30.68,7.78,12.75,11.32,13.010000000000002,19.53,33.28000000000001,12.84,186.70000000000002
2020-12-23,68.21000000000001,28.01,8.13,11.53,12.7,14.009999999999998,20.9,21.34,7.699999999999998,192.52999999999997
2020-12-24,41.12,28.68,8.38,11.26,11.94,11.01,25.88,34.27,6.39,178.93
2020-12-25,45.58,23.13,7.9700000000000015,9.88,10.26,12.62,24.06,45.71,37.67,216.88
2020-12-26,78.33,29.65,7.86,12.64,14.8,15.439999999999998,25.56,19.09,41.44,244.81
2020-12-27,41.89,23.65,6.48,13.71,12.53,11.52,16.98,17.450000000000006,,144.20999999999998
2020-12-28,44.45,23.49,5.65,9.96,14.16,19.16,14.47,23.680000000000003,8.07,163.08999999999997
2020-12-29,40.61,24.620000000000005,7.07,9.4,10.12,14.05,21.04,33.22,35.02,195.15
2020-12-30,34.66,19.49,4.88,6.869999999999999,8.79,13.079999999999998,17.86,25.67,7.0,138.3
2020-12-31,38.49999999999999,21.15,5.040000000000001,8.0,7.460000000000001,7.65,17.400000000000002,16.9,10.21,132.31
2021-01-01,37.29,17.09,5.46,6.04,8.959999999999997,7.9,16.970000000000002,23.38,26.34,149.43
2021-01-02,46.87,19.07,4.39,6.17,8.92,7.12,29.94,30.300000000000004,10.73,163.51
2021-01-03,34.06,15.2,4.3199999999999985,6.4300000000000015,10.18,7.65,14.02,17.56,11.52,120.94
2021-01-04,29.22,17.950000000000006,4.8,5.6,7.6800000000000015,6.8599999999999985,12.75,8.84,8.77,102.46999999999998
2021-01-05,33.800000000000004,23.32,4.25,6.33,6.25,10.28,15.489999999999998,24.21,,123.93
2021-01-06,31.05,15.87,6.11,7.389999999999999,6.69,5.86,13.81,24.39,22.950000000000006,134.12
2021-01-07,35.34,16.96,3.48,5.97,8.18,7.34,9.03,23.44,8.16,117.89999999999999
2021-01-08,30.31,16.82,3.0900000000000003,4.01,5.21,6.1400000000000015,9.12,11.96,6.62,93.28
2021-01-09,33.29,17.34,4.16,5.46,7.36,8.739999999999998,15.05,20.1,,111.5
2021-01-10,40.76000000000001,27.07,4.13,5.79,8.3,8.8,10.18,38.68000000000001,38.66,182.37000000000003
2021-01-11,64.1,19.72,3.87,5.39,9.02,8.35,21.06,31.460000000000004,,162.97
2021-01-12,19.85,11.3,2.87,4.08,7.47,5.9700000000000015,9.56,14.71,,75.81
2021-01-13,34.75,24.16,3.06,4.01,5.26,7.040000000000001,15.61,11.39,7.7799999999999985,113.05999999999999
2021-01-14,23.48,18.18,2.91,4.44,6.65,4.42,6.300000000000002,15.65,,82.03
2021-01-15,22.63,13.79,3.33,3.0600000000000005,5.000000000000001,5.0600000000000005,4.05,3.43,,60.35000000000001
2021-01-16,30.22,21.46,4.28,4.8,5.91,6.959999999999999,12.0,18.3,9.21,113.14000000000001
2021-01-17,20.51,11.83,3.53,4.5600000000000005,7.15,5.619999999999999,6.73,7.51,20.89,88.33
2021-01-18,29.84,16.380000000000006,3.9,4.790000000000001,7.31,9.14,22.6,20.16,1.44,115.56000000000002
2021-01-19,33.9,14.19,2.9800000000000004,4.600000000000001,8.67,8.3,15.02,10.26,2.1,100.02
2021-01-20,24.47,9.43,2.63,3.4000000000000004,4.97,4.53,6.079999999999999,6.4,9.27,71.17999999999999
2021-01-21,23.66,14.73,8.94,4.630000000000001,6.18,7.000000000000001,17.99,22.5,6.86,112.49
2021-01-22,35.08,18.52,8.459999999999999,4.99,10.01,9.88,23.270000000000003,5.7799999999999985,2.2,118.19
2021-01-23,38.88,21.92,5.629999999999999,3.3200000000000003,8.1,10.3,19.24,17.74,21.55,146.68
2021-01-24,38.27,19.86,5.97,4.26,8.36,9.76,19.67,18.25,12.3,136.70000000000002
2021-01-25,28.55,15.529999999999998,3.92,3.53,8.639999999999999,6.38,14.04,31.85,8.82,121.25999999999999
2021-01-26,23.82,18.48,4.0600000000000005,3.75,5.63,7.55,13.35,13.75,1.42,91.81
2021-01-27,21.51,15.8,4.17,3.75,6.63,7.300000000000002,15.88,14.81,13.61,103.46000000000001
2021-01-28,24.05,19.49,4.14,3.6,6.66,7.01,8.61,15.78,13.23,102.57000000000001
2021-01-29,33.010000000000005,18.130000000000006,4.34,4.79,6.06,9.14,11.05,10.9,,97.42000000000002
2021-01-30,26.02,17.18,3.38,3.39,6.73,7.19,8.879999999999997,16.310000000000002,,89.08
2021-01-31,23.47,19.46,3.0,2.99,4.579999999999999,6.8,7.85,16.12,,84.27
2021-02-01,16.43,8.54,2.32,2.05,4.5200000000000005,4.13,10.98,1.47,6.880000000000001,57.32
2021-02-02,30.45,19.18,3.29,3.53,5.22,5.91,9.11,12.96,,89.65
2021-02-03,34.44,21.78,3.86,3.54,7.31,7.81,14.72,16.67,6.83,116.96
2021-02-04,23.8,13.6,3.99,3.93,8.67,4.5,14.29,11.44,13.37,97.59
2021-02-05,24.16,16.28,3.47,4.42,8.94,7.909999999999998,17.98,18.68,16.62,118.46
2021-02-06,35.02,23.08,4.5,4.5,10.31,9.1,19.25,32.96,11.09,149.81
2021-02-07,26.660000000000004,18.16,4.66,3.52,6.969999999999999,8.03,17.560000000000002,21.72,36.05,143.32999999999998
2021-02-08,99.46,14.53,4.6,4.27,8.09,9.42,13.88,24.62,10.010000000000002,188.88
2021-02-09,26.59,13.49,2.83,3.1100000000000003,6.9300000000000015,8.620000000000001,13.230000000000002,13.3,35.66000000000001,123.76
2021-02-10,38.48,18.96,3.1500000000000004,5.04,9.12,8.4,19.09,27.18,12.9,142.32
2021-02-11,33.19,21.12,3.12,2.37,7.66,5.99,9.93,7.96,1.27,92.61
2021-02-12,20.29,12.23,3.08,3.16,5.5,8.82,26.59,8.16,7.71,95.53999999999999
2021-02-13,42.87000000000001,16.4,3.21,3.57,8.25,8.23,9.24,36.05,8.74,136.56
2021-02-14,21.25,16.47,3.83,3.58,5.33,8.61,17.28,39.99,9.58,125.92
2021-02-15,32.74,17.880000000000006,4.23,4.19,7.1,8.68,10.21,10.88,10.11,106.02000000000001
2021-02-16,38.49,13.93,3.5500000000000003,3.04,6.12,5.18,9.86,14.6,,94.77000000000001
2021-02-17,12.84,8.64,3.26,2.52,2.84,4.05,5.830000000000001,3.75,,43.730000000000004
2021-02-18,16.09,10.89,2.59,2.25,3.9,5.58,5.45,7.789999999999999,7.85,62.39
2021-02-19,20.98,13.37,2.29,2.86,4.55,4.74,10.97,16.79,9.09,85.64
2021-02-20,18.8,18.040000000000006,2.17,2.03,3.57,7.5699999999999985,6.9,11.17,7.26,77.51
2021-02-21,30.59,17.7,2.56,3.67,6.01,8.27,10.72,21.38,,100.9
2021-02-22,18.37,20.84,2.02,1.99,3.72,4.34,8.98,8.93,8.71,77.9
2021-02-23,29.66,13.759999999999998,2.4599999999999995,3.0500000000000003,4.38,5.7700000000000005,12.72,16.43,8.469999999999999,96.69999999999999
2021-02-24,22.88,8.28,2.04,2.13,6.46,6.270000000000001,13.29,29.52,15.929999999999998,106.8
2021-02-25,13.09,15.45,3.09,2.5500000000000003,3.1500000000000004,4.42,11.66,16.79,,70.19999999999999
2021-02-26,18.39,13.29,2.23,1.77,4.0,4.26,16.26,23.65,16.62,100.47
2021-02-27,16.83,7.45,2.76,1.91,4.3199999999999985,4.44,11.79,7.5,,56.99999999999999
2021-02-28,16.95,18.11,2.03,1.82,5.37,5.22,6.74,6.840000000000002,8.46,71.54
2021-03-01,15.52,11.86,2.26,2.32,3.41,5.72,1.54,6.760000000000002,5.98,55.370000000000005
2021-03-02,19.13,9.53,2.3000000000000003,3.04,5.4300000000000015,4.78,9.999999999999998,6.510000000000002,,60.72
2021-03-03,14.46,10.23,2.17,2.17,3.6,4.449999999999998,5.130000000000001,6.300000000000002,,48.510000000000005
2021-03-04,17.78,13.43,2.21,1.99,4.34,4.540000000000001,9.12,20.18,25.84,99.43
2021-03-05,24.71,11.89,2.1900000000000004,1.69,4.01,4.81,7.829999999999999,5.0,,62.13
2021-03-06,22.78,15.089999999999998,2.78,1.95,4.869999999999999,6.3,6.89,30.54,34.25000000000001,125.44999999999999
2021-03-07,33.39,18.51,2.81,3.28,6.96,6.0600000000000005,16.75,17.32,25.55,130.63000000000002
2021-03-08,26.12,12.86,2.6500000000000004,2.0,4.76,7.35,10.340000000000002,4.89,,70.97
2021-03-09,18.3,8.64,2.46,2.56,4.28,5.2200000000000015,6.2799999999999985,1.55,0.1,49.39
2021-03-10,14.87,14.75,2.7100000000000004,3.07,6.52,6.14,5.02,6.62,1.23,60.93
2021-03-11,10.9,10.55,1.85,2.78,5.9,5.28,10.730000000000002,6.12,,54.11
2021-03-12,34.61,16.759999999999998,2.94,2.54,6.7200000000000015,6.260000000000002,10.76,14.139999999999995,7.1,101.82999999999998
2021-03-13,27.960000000000004,12.26,2.78,2.33,4.45,4.0600000000000005,5.16,30.670000000000005,6.8500000000000005,96.52000000000001
2021-03-14,23.07,17.119999999999994,1.52,2.94,5.73,7.25,9.920000000000002,4.61,,72.16
2021-03-15,29.22,22.27,1.73,1.92,3.08,6.9,9.17,10.32,23.22,107.83
2021-03-16,45.78,13.900000000000002,2.95,2.79,4.19,4.07,6.48,6.94,,87.10000000000001
2021-03-17,18.99,12.1,2.64,2.45,4.29,5.65,12.2,6.78,8.36,73.46
2021-03-18,36.44,8.209999999999999,3.3600000000000003,2.53,3.5900000000000003,6.06,10.49,8.459999999999999,25.81,104.95
2021-03-19,31.19,15.860000000000005,2.5800000000000005,4.29,9.41,9.55,10.88,13.31,0.86,97.93
2021-03-20,25.86,21.46,2.53,2.6100000000000003,5.6000000000000005,9.49,10.0,20.41,17.11,115.07000000000001
2021-03-21,51.39,14.71,2.69,2.46,4.94,7.49,14.64,11.23,,109.55
2021-03-22,79.36999999999998,22.89,3.6,2.83,5.04,8.13,16.580000000000002,15.72,8.07,162.22999999999996
2021-03-23,30.92,14.09,2.7,3.6,6.32,7.03,8.53,10.08,7.05,90.32000000000001
2021-03-24,30.19,12.12,3.13,3.74,7.3,7.28,14.010000000000002,16.83,15.21,109.81
2021-03-25,17.209999999999994,16.59,2.97,3.59,6.33,7.84,12.42,8.58,,75.53
2021-03-26,33.95,14.21,2.46,3.1900000000000004,7.7799999999999985,6.6400000000000015,13.25,18.76,17.14,117.38000000000001
2021-03-27,27.34,20.96,3.81,4.840000000000002,6.13,10.06,13.29,20.680000000000003,18.87,125.98
2021-03-28,27.25,16.96,4.04,2.9799999999999995,7.620000000000001,8.209999999999999,12.42,8.51,,87.99000000000001
2021-03-29,28.31,14.8,2.89,3.9700000000000006,8.34,6.8100000000000005,17.78,24.32,7.58,114.8
2021-03-30,31.23,16.549999999999994,3.89,3.36,5.24,8.29,17.91,7.86,22.25,116.57999999999998
2021-03-31,15.52,14.77,3.96,3.14,5.89,7.59,13.510000000000002,8.219999999999999,,72.6
2021-04-01,14.329999999999998,14.75,1.94,2.26,5.260000000000002,6.53,12.66,10.64,,68.37
2021-04-02,10.63,10.73,2.59,2.4,5.74,5.380000000000001,9.11,16.89,8.719999999999999,72.19
